110992	21182	6	19602
21196	241	3	13092666
21197	21196	6	1742979
67743	21196	6	97000
114535	21196	6	157340
114536	21196	6	455194
114537	21196	6	504194
114538	21196	6	202900
114539	21196	6	98416
115665	21196	6	0
219589	21196	6	150000
21198	241	3	4233063
21202	21198	6	1370612
114132	21198	6	10000
114133	21198	6	715334
114134	21198	6	83798
114135	21198	6	11200
21199	241	3	190428
21200	21199	6	56166
114136	21199	2	5000
21208	241	3	44928923
21453	21208	6	2456100
21484	21208	6	324347
63789	21208	6	516155
63801	21208	6	135234
63845	21208	6	47759
63870	21208	6	129097
63895	21208	6	11751
114382	21208	6	1200000
114383	21208	6	352511
114384	21208	6	100633
114385	21208	6	242640
114386	21208	6	274054
114387	21208	6	79463
114388	21208	6	107360
114389	21208	6	75816
114390	21208	6	26060
114391	21208	6	144749
114392	21208	6	127880
114393	21208	6	41549
114394	21208	6	40000
155429	21208	7	5563
155430	21208	7	6000
21214	241	3	11178921
21216	21214	6	800000
21217	241	3	2113077
21378	21217	6	322500
113824	21217	6	42000
113825	21217	6	20000
113826	21217	6	40000
113827	21217	6	39679
113828	21217	6	85000
113829	21217	6	16800
113830	21217	6	10750
113831	21217	6	81501
21219	241	3	7075641
21222	21219	6	109125
107910	21219	6	1302873
114173	21219	6	263684
21223	241	3	45010056
21312	21223	6	3138295
63708	21223	6	322024
63714	21223	6	300000
63772	21223	6	24525
63820	21223	6	939370
112933	21223	6	31577
112934	21223	6	117700
112935	21223	11	0
112936	21223	6	240900
112937	21223	6	230644
112938	21223	6	84526
112939	21223	6	34908
112940	21223	6	130562
112941	21223	6	73567
145462	21223	6	61000
145463	21223	6	1900
21227	241	3	10816143
37179	21227	6	1353000
114190	21227	6	120400
114191	21227	6	1200000
114192	21227	6	232500
21230	241	3	37873253
21424	21230	6	1659600
114435	21230	6	79700
114436	21230	6	89700
114437	21230	6	59400
114438	21230	6	74100
21235	241	3	24692144
21255	21235	6	1244227
113080	21235	6	221894
113081	21235	6	119343
113082	21235	6	24433
113083	21235	6	82388
113084	21235	6	155909
113085	21235	6	63837
113086	21235	6	436240
113087	21235	6	471717
113088	21235	6	105895
219184	21235	6	675500
21239	241	3	2155784
21398	21239	6	191776
111213	21239	6	55784
111214	21239	6	100079
111215	21239	6	49724
111216	21239	6	67598
111217	21239	6	9127
21241	241	3	1261208
21246	21241	6	110000
61990	21241	6	15753
61993	21241	7	11910
61994	21241	6	128483
113031	21241	2	40922
61988	113031	7	6000
116479	21241	7	2417
116480	21241	7	0
155201	21241	6	2010
21251	241	3	1119000
21252	21251	6	78000
104636	21251	6	95000
21261	241	3	2067000
21262	21261	6	227880
21278	241	3	4503000
21280	21278	6	1010970
21297	241	3	798000
21298	21297	6	70721
111822	21297	11	38000
21326	241	3	567000
21328	21326	6	127832
111411	21326	2	3353
111412	21326	6	23846
111413	21326	6	70430
111414	21326	2	0
111415	21326	2	74136
111416	21326	6	93885
21331	241	3	13670084
21333	21331	6	1093492
111420	21331	6	76492
111421	21331	6	45224
111422	21331	6	48090
21339	241	3	17138707
21340	21339	6	1302910
113878	21339	6	261330
113879	21339	6	41689
113880	21339	6	120755
21349	241	3	4067564
21350	21349	6	881000
113027	21349	6	83858
113028	21349	6	59000
113029	21349	6	18000
113030	21349	6	90000
21371	241	3	12661733
21373	21371	6	1029384
21441	241	3	13567338
21443	21441	6	2930594
114165	21441	6	186399
114166	21441	6	182654
114167	21441	6	93081
114168	21441	6	169708
114169	21441	6	233883
218939	21441	6	320000
21475	241	3	864618
21476	21475	6	598000
21576	241	12	194000
21577	21576	6	15339
107912	21576	6	53022
21591	241	12	827000
21592	21591	6	142165
21593	21591	6	76346
98551	21591	6	5988
108137	241	3	12340000
101491	108137	6	372410
114270	108137	6	139450
114774	241	12	4255
155296	241	0	0
155297	241	0	0
245	10000	1	0
98556	245	7	0
113655	245	7	0
120750	245	12	0
120751	245	12	0
120752	245	12	0
318	10000	0	0
10001	10000	1	0
111	10001	1	0
96	111	3	82175700
177	96	6	3431420
178	96	6	1781741
701	96	0	0
702	96	0	0
103749	96	5	0
97	103749	6	147312
101	103749	6	606588
10400	103749	6	54445
100485	103749	6	37137
100544	103749	6	34282
101423	103749	6	224191
101424	103749	6	88358
103764	103749	6	294761
103765	103749	6	313174
103767	103749	6	122801
103777	103749	6	25659
103779	103749	6	122879
103782	103749	6	59215
103787	103749	6	84693
103796	103749	6	25670
109595	103749	6	23551
109596	103749	6	59002
112193	103749	6	23521
112213	103749	6	66113
112246	103749	6	22492
112247	103749	6	22394
112253	103749	6	19436
112258	103749	6	23218
112270	103749	6	18276
112273	103749	6	39351
112288	103749	6	25317
112314	103749	6	16449
